"step.number","action","relation","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","[1]   CL (L/d)","[2,3] V1  (L)","V2","Q","CLADA-2-1","CLAGE-2-1","CLAGE-3-1","CLAGE-3-2","CLAGE-5-1","CLALB-2-1","CLALB-3-1","CLALB-3-2","CLALB-5-1","V1ADA-2-1","V1ALB-2-1","V1ALB-3-1","V1ALB-3-2","V1ALB-5-1","V1BW-2-1","V1BW-3-1","V1BW-3-2","V1BW-5-1","V1CREAT-2-1","V1CREAT-3-1","V1CREAT-3-2","V1CREAT-5-1","IIV CL","IIV V","EPS(1), proportional","EPS(2)","se[1]   CL (L/d)","se[2,3] V1  (L)","seV2","seQ","seCLADA-2-1","seCLAGE-2-1","seCLAGE-3-1","seCLAGE-3-2","seCLAGE-5-1","seCLALB-2-1","seCLALB-3-1","seCLALB-3-2","seCLALB-5-1","seV1ADA-2-1","seV1ALB-2-1","seV1ALB-3-1","seV1ALB-3-2","seV1ALB-5-1","seV1BW-2-1","seV1BW-3-1","seV1BW-3-2","seV1BW-5-1","seV1CREAT-2-1","seV1CREAT-3-1","seV1CREAT-3-2","seV1CREAT-5-1","seIIV CL","seIIV V","seEPS(1), proportional","seEPS(2)","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10","EI11","EI12","EI13","EI14","EI15","EI16","EI17","EI18","EI19"
2,removed,V1BW-2,6,1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,FOCE_I,NA,1618.68,0,10712.895984417244,1.28653,5.31646,0.241927,2.7066,3.91473,0.0246707,NA,NA,NA,NA,-0.0892856,0.158622,NA,-0.26059,NA,-0.0225566,-0.123638,NA,-0.0304825,NA,NA,NA,0.219127,NA,NA,NA,0.612305,0.378908,0.281463,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,removed,V1CREAT-1,7,1,1,0,0,0,0,0,1,0,0,3,0,2.2,NA,FOCE_I,NA,500.64,0,10697.191320566570,1.27436,6.76386,0.242866,1.50948,4.17348,0.0228431,NA,NA,NA,NA,-0.0762915,0.169,NA,-0.263966,NA,-0.0119627,-0.12306,NA,NA,0.0180146,-0.0497173,NA,NA,NA,NA,NA,0.613237,0.381735,0.280637,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,removed,CLADA-1,1,1,1,0,1,0,0,0,0,0,0,0,0,3.3,NA,FOCE_I,NA,941.61,0,10764.633140403399,1.09236,6.83165,0.134549,1.7819,NA,NA,NA,NA,NA,NA,-0.0923342,0.195282,NA,-0.853075,NA,-0.0318153,-0.124357,NA,NA,0.0209593,-0.0540118,NA,0.275298,NA,NA,NA,0.649266,0.445025,0.288425,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,removed,CLALB-2,2,1,1,0,0,0,0,0,0,0,0,2,0,NA,NA,FOCE_I,NA,972.26,0,10727.044740263878,1.53002,7.11653,0.20369,1.63505,4.17673,NA,NA,NA,NA,0.0200469,NA,NA,NA,-0.269809,NA,0.0226091,-0.125701,NA,NA,0.01574,-0.054167,NA,0.296495,NA,NA,NA,0.633116,0.410409,0.278475,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,removed,V1ADA-1,3,1,1,0,0,0,0,1,1,6,1,1,0,NA,NA,FOCE_I,NA,1029.07,0,10702.764791542200,1.23508,6.81693,0.209819,1.62304,4.99149,NA,NA,NA,NA,NA,-0.0864991,0.179676,NA,NA,NA,-0.0263758,-0.124037,NA,NA,0.0196888,-0.0540135,NA,0.299132,NA,NA,NA,0.662412,0.439407,0.28037,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,removed,V1ALB-2,4,1,1,0,0,0,0,0,1,0,0,1,0,NA,NA,FOCE_I,NA,836.33,0,10702.283911851837,1.20927,6.58565,0.181935,1.07745,4.14575,NA,NA,NA,NA,NA,-0.133307,0.192132,NA,-0.266748,-0.122547,NA,NA,NA,NA,0.0210498,-0.0542781,NA,0.268871,NA,NA,NA,0.673784,0.52184,0.279869,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,removed,V1BW-2,5,1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,FOCE_I,NA,640.18,0,10718.001006410692,1.25842,5.31346,0.17574,1.06028,3.92783,NA,NA,NA,NA,NA,-0.0803858,0.156577,NA,-0.25902,NA,-0.0235135,-0.122959,NA,-0.0323737,NA,NA,NA,0.224194,NA,NA,NA,0.654087,0.366978,0.280975,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,removed,V1CREAT-1,6,1,1,0,0,0,0,0,0,0,0,2,0,NA,NA,FOCE_I,NA,1307.89,0,10702.229846995700,1.24662,6.84355,0.215122,1.72058,4.16843,NA,NA,NA,NA,NA,-0.0854465,0.175163,NA,-0.264732,NA,-0.0272904,-0.123732,NA,NA,0.0203931,-0.0540142,NA,NA,NA,NA,NA,0.675081,0.44369,0.281744,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,removed,CLADA-1,1,1,1,0,0,0,0,0,0,0,0,2,0,NA,NA,FOCE_I,NA,1281.31,0,10771.395125120058,1.22835,6.93906,0.152248,1.82603,NA,NA,NA,NA,NA,NA,-0.0698894,0.189211,NA,-0.858225,NA,-0.0352994,-0.124017,NA,NA,0.0141367,-0.0539601,NA,NA,NA,NA,NA,0.676959,0.44626,0.288985,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,removed,CLALB-2,2,1,1,0,0,0,0,0,0,0,0,2,0,NA,NA,FOCE_I,NA,946.8,0,10735.099306965431,1.58151,7.32005,0.153638,1.03926,4.18956,NA,NA,NA,NA,0.0209619,NA,NA,NA,-0.267579,NA,0.0134325,-0.125148,NA,NA,0.0180469,-0.0540741,NA,NA,NA,NA,NA,0.64027,0.411684,0.28034,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,removed,V1ADA-1,3,1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,FOCE_I,NA,1345.15,0,10707.644755803225,1.20464,6.83114,0.212872,1.7183,4.70255,NA,NA,NA,NA,NA,-0.0843982,0.177868,NA,NA,NA,-0.0344875,-0.123838,NA,NA,0.0160054,-0.0540409,NA,NA,NA,NA,NA,0.666155,0.443187,0.283157,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,removed,V1ALB-2,4,1,1,0,0,0,0,0,1,0,0,1,0,NA,NA,FOCE_I,NA,1012.38,0,10707.983816183463,1.18083,6.37909,0.187752,1.63858,4.15839,NA,NA,NA,NA,NA,-0.145372,0.189221,NA,-0.258307,-0.123324,NA,NA,NA,NA,0.02066,-0.0541921,NA,NA,NA,NA,NA,0.673003,0.515506,0.282699,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,removed,V1BW-2,5,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,FOCE_I,NA,739.41,0,10723.850263932087,1.31497,5.18852,0.247757,1.89184,4.01507,NA,NA,NA,NA,NA,-0.0778537,0.153971,NA,-0.269978,NA,-0.0220173,-0.124473,NA,-0.0259329,NA,NA,NA,NA,NA,NA,NA,0.652982,0.363219,0.2809,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,removed,CLADA-1,1,1,1,0,1,0,0,0,0,0,0,1,0,3.3,NA,FOCE_I,NA,346.09,0,11019.175262646952,1.21028,6.82573,0.212678,1.71829,NA,NA,NA,NA,NA,NA,-0.0866681,0.177983,NA,NA,NA,-0.0340179,-0.123843,NA,NA,0.0160797,-0.0540432,NA,NA,NA,NA,NA,0.654192,0.443465,0.29095,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,removed,CLALB-2,2,1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,FOCE_I,NA,666.89,0,10740.761041175283,1.49111,7.26116,0.164857,1.18554,4.66421,NA,NA,NA,NA,0.0224756,NA,NA,NA,NA,NA,0.0241261,-0.125871,NA,NA,0.0141342,-0.0498151,NA,NA,NA,NA,NA,0.626999,0.357312,0.281105,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,removed,V1ALB-2,3,1,1,0,0,0,0,0,0,0,0,3,0,NA,NA,FOCE_I,NA,750.52,0,10714.869944288977,1.18398,6.17111,0.19643,1.5022,4.64345,NA,NA,NA,NA,NA,-0.125446,0.165476,NA,NA,-0.122157,NA,NA,NA,NA,0.0121155,-0.0541531,NA,NA,NA,NA,NA,0.644326,0.512763,0.283281,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,removed,V1BW-2,4,1,1,0,0,0,0,1,0,5,1,2,0,NA,NA,FOCE_I,NA,712.46,0,10728.640850287042,1.19689,5.21143,0.215809,1.68647,4.99703,NA,NA,NA,NA,NA,-0.0855554,0.162734,NA,NA,NA,-0.0217253,-0.125361,NA,-0.0335622,NA,NA,NA,NA,NA,NA,NA,0.637706,0.381065,0.28293,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
