23,56,39,7,22,42,71,20,26,16,45,20,70,36,30,38,43,20,11,62,63,32,65,42,34,63,32,15,22,11,53,17,10,68,22,36,5,75,28,49,73,16,14,64,12,42,53,65,60,58,67,74,47,49,33,17,6,3,42,12,72,12,73,22,41,58,27,28,19,44,69,33,11,25,59
68,51,29,60,67,38,26,8,58,47,15,45,35,49,66,9,36,6,5,25,38,44,59,21,32,7,3,18,5,20,61,33,62,55,15,23,65,8,22,23,32,40,9,63,71,26,30,31,21,75,65,31,47,36,73,46,16,17,14,35,69,23,48,75,37,3,17,4,72,63,30,51,73,16,19
21,6,22,17,15,46,40,69,60,15,70,29,2,23,50,49,50,44,36,55,23,34,42,9,22,10,70,18,3,74,15,15,51,48,55,22,75,17,74,22,7,59,55,31,48,49,16,27,8,66,37,10,14,21,19,24,39,65,10,40,10,48,53,34,61,19,13,42,28,56,28,26,3,23,63
17,73,37,68,24,21,1,16,38,59,66,40,69,21,21,9,73,70,49,3,75,39,35,1,36,66,2,46,69,64,2,57,11,14,38,60,18,50,43,70,47,49,68,52,33,54,4,27,1,23,56,38,3,75,50,21,34,74,72,73,60,37,46,35,6,67,47,63,33,12,48,6,5,9,4
3,2,16,54,59,20,50,66,56,21,64,43,62,8,44,27,24,61,21,58,41,62,11,71,4,49,26,50,47,70,43,50,73,45,45,62,70,60,2,5,42,21,28,51,39,37,37,21,59,16,24,74,67,47,15,27,64,4,32,47,53,68,69,5,55,36,36,29,70,1,69,66,10,27,40
9,3,2,45,43,17,43,34,66,47,30,27,22,51,9,70,58,8,10,67,14,18,69,18,19,70,33,65,45,63,41,19,41,46,46,74,55,72,7,63,50,47,26,38,15,46,68,10,57,73,41,51,74,32,3,7,55,28,13,50,7,20,13,30,38,22,16,47,74,33,30,7,14,18,14
66,7,36,74,20,26,18,5,24,15,57,63,57,16,52,9,11,15,3,34,2,54,22,57,11,60,15,54,17,2,39,54,29,59,72,59,28,31,36,12,31,58,22,36,21,72,68,74,62,73,56,49,21,69,58,40,7,33,45,41,65,23,61,11,23,29,1,60,1,52,26,19,50,51,58
46,32,64,42,2,5,30,47,28,53,41,54,57,25,6,74,51,38,34,60,42,30,21,27,74,46,52,28,43,47,37,29,12,15,36,50,35,4,72,31,25,7,6,22,57,68,75,45,66,72,53,55,26,36,29,34,6,48,26,44,64,31,14,39,71,4,6,68,66,22,45,75,16,55,12
15,27,75,13,65,48,58,42,32,51,31,4,24,11,28,70,20,29,38,62,17,65,1,54,62,4,69,54,11,13,24,23,47,57,34,6,42,62,70,72,17,63,32,10,65,7,48,48,45,75,42,33,44,72,51,38,31,65,44,30,2,22,5,44,8,52,22,65,13,25,43,40,55,62,7
49,18,21,2,32,40,31,26,56,64,67,9,1,37,49,12,53,71,51,50,54,2,5,64,51,16,38,60,26,47,45,33,53,39,11,5,40,27,29,48,12,37,32,34,42,47,47,64,19,55,47,30,14,4,64,69,37,63,60,51,67,13,58,56,74,35,4,71,23,56,29,20,40,73,24
49,69,63,57,26,62,27,21,1,59,7,41,35,70,21,3,25,43,62,63,41,33,48,70,16,50,22,2,6,16,38,11,56,59,54,50,22,23,23,32,60,17,25,57,27,50,45,71,3,27,37,60,22,53,43,25,65,62,39,67,10,69,33,45,26,49,38,75,54,39,4,65,40,7,56
34,51,64,24,21,51,70,74,37,12,40,21,15,48,55,48,26,55,66,53,52,44,37,36,66,70,43,25,59,35,65,46,21,9,7,26,19,73,4,4,18,45,74,65,75,37,56,32,40,56,50,67,31,32,63,21,59,21,73,48,54,15,27,46,46,64,31,55,47,14,35,41,6,75,61
36,51,30,1,8,34,54,39,25,25,22,47,49,34,26,21,21,49,58,14,65,45,36,61,58,64,46,68,27,35,2,30,19,70,27,7,20,24,24,15,61,52,1,38,75,23,9,45,62,42,30,51,41,72,45,61,72,14,36,50,26,45,16,67,55,19,42,19,54,56,38,27,27,21,25
65,33,67,42,37,13,8,44,53,40,63,22,43,18,52,49,25,75,75,10,8,17,27,72,6,42,33,10,43,46,73,38,24,51,57,5,62,58,68,65,7,35,21,23,75,7,13,59,9,15,69,62,29,46,27,66,53,72,49,14,49,21,4,41,72,21,31,29,1,49,59,64,69,75,69
12,34,73,9,20,13,51,69,62,25,13,27,7,25,24,9,37,59,11,73,37,3,68,55,36,8,49,53,69,22,29,13,66,32,42,38,42,49,41,19,31,40,55,51,64,35,9,57,6,71,17,16,36,29,65,34,59,35,15,49,23,16,18,52,59,62,27,46,27,60,41,37,41,2,71
49,37,24,3,63,69,9,31,28,50,23,42,2,29,9,42,12,59,52,54,25,56,14,12,54,18,47,30,69,71,72,65,1,69,4,69,2,38,55,22,26,3,14,32,46,51,54,41,69,48,4,58,24,47,38,53,60,73,50,62,9,66,59,46,52,52,6,67,55,45,73,36,68,9,43
48,39,63,22,44,64,29,47,67,75,9,10,27,6,30,32,50,30,3,60,30,36,73,19,30,32,70,22,6,16,31,2,22,49,65,36,34,27,53,26,65,61,57,9,74,51,2,63,49,32,20,8,41,65,9,12,24,22,5,57,52,54,68,28,34,33,33,44,15,5,12,71,6,56,34
44,56,74,5,25,34,45,21,74,74,67,7,14,3,54,15,55,41,14,15,51,46,64,20,14,56,51,8,4,67,3,1,59,8,14,21,1,10,54,11,55,50,9,36,62,50,23,10,13,12,66,57,60,1,60,23,35,61,30,25,56,26,33,21,74,63,44,20,36,70,27,71,60,36,38
37,47,8,39,11,31,7,75,58,39,32,48,32,9,32,27,1,10,8,51,25,3,15,70,39,49,52,43,9,33,3,50,28,38,23,75,8,45,27,19,11,18,53,9,4,9,51,50,22,27,64,36,12,72,5,51,69,20,18,19,68,51,5,61,64,45,25,41,31,36,62,48,1,32,69
28,12,60,19,39,15,47,42,56,35,73,24,14,3,32,52,60,43,65,46,9,9,39,57,40,17,68,16,38,39,28,13,29,16,2,75,67,20,50,39,26,72,49,6,63,65,60,50,43,56,25,57,62,54,14,54,20,39,55,16,45,6,68,74,35,45,44,32,18,26,10,16,7,57,46
23,12,24,65,20,40,33,62,24,54,71,1,22,46,27,28,14,39,64,27,35,19,63,50,18,60,20,43,59,20,24,14,15,59,17,57,13,50,18,75,73,30,22,49,51,46,10,54,65,18,52,32,71,52,31,43,45,74,44,25,36,25,27,49,70,38,2,21,28,51,16,48,26,65,21
12,44,33,69,67,59,67,30,28,35,39,23,40,56,22,18,63,50,19,35,37,17,4,74,30,6,30,71,1,40,71,30,53,33,10,54,7,47,45,31,5,49,60,16,54,6,25,23,75,61,71,42,20,20,6,13,72,15,39,21,66,48,73,31,47,61,70,5,37,21,57,54,26,39,64
33,28,50,28,40,1,4,27,12,26,32,63,61,67,4,74,14,50,56,27,55,11,49,16,22,12,66,17,25,25,51,26,28,15,23,75,16,6,52,50,32,27,26,73,45,44,51,51,29,23,59,33,22,21,61,8,15,1,42,69,70,68,28,54,64,53,71,19,42,55,24,10,75,44,62
11,13,63,22,70,9,17,70,10,26,47,19,51,37,60,9,33,2,21,71,58,69,3,48,74,47,4,63,4,52,68,4,54,53,67,30,14,39,1,71,71,58,10,46,58,42,7,33,6,22,48,20,45,41,42,61,48,51,22,7,28,67,55,51,14,47,7,2,32,20,18,74,60,29,60
41,42,70,35,63,59,44,67,32,54,59,2,19,12,2,49,41,30,66,46,17,63,27,45,48,70,64,69,20,6,60,39,16,37,18,30,6,40,67,42,31,37,59,36,19,32,32,25,24,12,61,54,21,75,30,58,14,55,4,12,28,47,8,45,51,15,56,47,38,52,7,51,14,51,24
58,34,65,65,53,35,64,52,68,7,45,11,43,57,24,5,33,24,74,15,46,38,54,28,6,47,63,52,67,44,41,13,58,72,35,71,66,43,2,64,68,71,24,21,46,33,7,61,7,19,36,4,64,12,41,29,22,72,32,18,41,52,58,72,11,7,1,47,21,38,56,47,71,66,75
61,21,56,9,69,31,73,41,31,6,46,18,39,35,20,1,63,75,3,9,72,75,31,55,46,49,46,39,30,33,20,55,50,35,24,48,68,69,71,1,45,4,60,50,56,66,74,24,19,67,23,65,16,66,27,16,6,7,75,20,64,14,51,6,72,31,7,52,74,22,28,42,51,5,22
65,33,7,23,61,12,48,54,69,54,58,16,48,1,40,17,69,51,51,49,6,64,9,58,56,9,39,41,7,52,38,59,45,30,25,8,14,75,71,7,66,69,33,51,24,67,11,12,19,28,68,49,27,2,65,64,23,52,45,22,27,28,27,59,28,74,65,55,22,69,35,42,38,13,52
55,48,6,25,17,15,42,8,6,2,53,26,62,39,27,34,64,33,60,48,8,28,19,32,50,2,28,34,62,30,50,9,5,10,30,43,57,30,28,16,27,49,35,65,1,63,48,43,49,40,47,67,52,50,21,45,64,47,62,54,18,72,17,48,69,8,42,63,62,25,34,16,7,1,31
14,42,43,42,51,44,42,14,41,8,28,23,29,12,71,1,34,22,39,42,38,34,27,50,66,6,43,64,9,29,3,19,30,4,49,9,13,22,4,15,30,26,15,15,48,20,13,29,22,1,66,32,20,34,31,49,6,11,54,49,68,7,27,48,38,25,7,61,51,57,69,29,64,31,61
55,53,61,32,9,32,58,68,15,2,44,66,58,17,3,31,38,3,24,11,40,70,63,59,67,17,4,36,44,31,15,50,5,68,2,65,23,66,68,45,34,56,5,24,73,60,4,75,61,74,62,47,59,60,19,2,60,53,27,25,69,60,4,46,14,22,32,52,48,51,65,13,63,63,64
15,30,12,53,20,66,25,58,51,48,18,48,21,17,63,5,40,28,33,50,72,40,9,12,50,26,37,8,47,2,57,13,36,53,21,16,72,52,67,13,22,46,19,65,52,34,31,20,47,27,40,58,30,31,57,30,34,49,68,39,29,71,73,48,12,43,33,71,18,53,25,63,8,18,53
40,68,16,11,19,68,64,33,3,23,63,16,23,37,26,18,46,27,2,59,53,33,75,24,31,66,14,63,7,47,7,74,13,39,67,49,31,44,35,54,56,65,2,4,8,61,2,6,19,1,65,53,54,73,59,15,24,44,44,30,56,55,63,47,72,74,20,16,13,20,70,37,60,54,19
6,52,17,31,18,9,4,59,43,18,47,56,38,6,69,41,75,1,59,35,49,57,4,39,39,18,9,57,28,28,21,42,21,31,40,21,40,56,69,62,14,4,28,19,29,26,27,62,31,52,72,37,70,44,46,67,18,2,43,14,58,4,51,52,43,25,5,39,68,17,2,53,65,26,54
29,56,10,72,68,4,16,20,40,16,28,19,37,49,24,48,17,67,33,24,64,61,45,28,59,28,44,56,10,23,53,12,35,23,65,17,43,26,74,57,53,11,27,2,61,73,1,47,17,60,25,5,56,50,35,7,21,30,59,11,9,36,14,22,13,1,3,39,3,4,48,35,27,1,41
3,28,62,22,54,22,34,35,8,39,48,24,69,9,3,24,37,49,62,11,68,2,45,59,48,16,20,37,33,54,37,68,19,10,31,59,60,28,58,44,25,63,75,22,3,66,32,44,38,29,35,27,49,40,30,7,2,28,25,71,45,72,3,46,2,74,59,5,6,8,41,26,40,67,70
1,30,53,14,53,26,44,56,51,67,48,26,71,11,75,30,15,50,69,27,4,73,74,60,22,11,34,32,28,72,50,39,65,36,35,9,17,30,18,52,5,69,62,24,75,26,14,67,55,65,36,37,66,40,51,19,11,52,74,61,16,61,73,69,32,74,55,58,18,58,26,70,15,31,38
35,27,4,70,46,13,55,40,72,56,57,18,51,63,50,72,63,33,6,65,37,27,2,44,28,24,42,28,39,29,29,13,7,53,34,14,63,1,56,39,43,12,70,48,20,33,14,13,10,44,19,59,73,36,12,23,37,73,65,66,3,11,15,57,28,47,23,63,75,47,2,49,19,5,29
44,35,26,62,30,57,29,35,2,54,33,73,73,20,64,43,23,64,72,11,54,51,29,36,19,21,5,57,50,40,32,8,45,56,4,44,62,71,51,29,74,71,25,35,60,20,36,67,4,42,58,10,28,62,48,39,64,66,26,63,26,9,46,40,60,5,70,28,68,73,54,52,60,75,4
6,43,62,62,46,37,30,57,68,75,53,62,70,28,19,29,15,29,75,61,18,57,26,38,9,21,62,8,15,48,57,49,33,43,16,16,15,34,17,46,22,11,7,34,36,71,65,27,25,16,59,8,51,19,63,48,28,8,4,8,42,32,65,23,52,62,3,17,33,46,9,21,10,50,53
72,17,74,4,71,31,5,37,59,65,68,33,13,38,35,25,52,53,22,21,22,58,59,52,71,16,22,51,15,9,2,29,43,48,66,24,57,61,2,39,14,15,57,58,42,36,16,22,62,58,27,40,52,1,15,74,9,41,18,2,65,27,27,51,51,27,33,57,56,7,28,15,52,8,65
35,69,18,56,4,44,59,22,29,2,62,46,52,48,65,54,23,4,68,51,32,20,4,20,74,64,21,55,36,38,64,44,70,6,39,32,71,38,66,16,10,42,52,68,34,4,49,50,10,21,63,70,60,64,71,56,3,41,68,60,7,29,17,10,39,3,29,62,74,53,18,26,23,50,18
43,35,28,10,13,27,70,41,18,28,29,36,2,70,46,7,47,73,11,27,53,11,32,16,41,46,17,36,75,11,58,48,71,44,57,33,73,59,46,27,65,39,55,37,46,10,67,34,42,13,20,29,62,12,30,28,2,4,22,1,27,20,30,74,18,23,53,63,17,26,20,36,33,74,13
55,72,50,18,6,61,64,8,23,28,69,37,22,60,1,48,44,41,16,53,9,33,68,1,33,31,6,28,25,69,57,29,61,50,13,28,26,45,1,31,50,58,32,68,20,59,74,60,65,38,20,22,34,7,55,14,62,36,49,72,73,61,75,39,27,49,44,5,55,71,11,16,28,67,51
62,54,75,67,39,26,14,75,29,5,2,41,59,26,75,50,60,14,7,32,48,63,73,54,10,43,1,45,10,29,2,15,8,8,26,27,3,9,39,15,18,72,53,65,7,18,60,34,22,40,26,53,29,32,44,44,57,55,12,2,13,46,50,12,74,21,64,20,41,1,51,35,1,46,57
52,52,31,28,55,42,73,58,19,1,44,59,38,49,14,38,27,49,42,30,56,14,45,62,74,38,52,18,16,67,35,6,71,37,8,63,57,18,50,17,74,36,52,42,75,44,53,19,74,70,15,35,9,4,27,47,63,17,3,35,26,46,73,4,30,44,11,63,19,39,13,14,53,8,28
44,38,54,13,29,34,4,53,38,41,5,4,27,29,6,35,39,22,10,34,26,22,40,14,53,65,64,66,66,22,15,70,19,58,15,18,18,18,20,21,75,19,30,71,1,55,15,44,1,63,73,36,71,37,38,27,59,36,66,63,6,29,13,29,19,16,55,41,36,21,38,66,63,25,64
37,51,56,59,58,16,9,38,12,47,26,69,6,72,71,6,63,23,11,60,48,13,62,28,12,69,29,47,8,48,32,59,75,15,31,54,10,48,45,69,68,51,67,61,20,19,54,43,68,45,30,64,26,51,10,15,58,46,29,56,70,13,33,39,11,60,68,1,20,37,10,13,4,14,4
56,41,61,70,52,70,48,56,64,59,56,54,20,75,72,27,17,40,38,4,49,66,20,70,30,37,23,72,50,3,32,75,43,3,59,24,58,65,39,17,22,39,33,48,36,31,6,30,59,4,22,23,62,3,2,55,64,69,35,68,66,35,65,37,40,6,49,48,42,71,67,65,68,2,54
44,55,58,4,43,26,38,58,64,43,20,60,26,15,68,71,29,46,40,24,38,21,35,39,69,66,41,49,55,33,2,62,69,65,71,42,30,65,38,65,28,33,70,13,48,52,28,72,54,26,44,49,54,30,56,55,12,5,2,5,73,34,75,55,23,1,75,26,31,74,10,9,53,15,7
54,33,50,41,61,14,15,70,53,27,50,70,40,71,37,18,38,27,46,17,8,26,55,74,9,32,51,52,44,5,32,39,6,39,10,36,46,31,64,49,50,65,56,22,9,34,68,72,34,50,5,1,23,62,41,71,15,59,50,51,45,71,11,66,36,52,36,9,16,38,15,74,53,73,68
47,37,28,66,5,19,54,20,41,2,68,13,43,47,22,65,33,45,13,63,61,26,55,7,7,9,37,74,29,15,39,69,37,73,20,4,46,9,19,65,64,65,69,16,10,9,12,41,9,49,52,31,21,25,32,11,68,34,41,6,21,73,56,3,1,31,56,39,44,63,25,8,33,43,8
49,69,23,48,50,33,15,27,53,59,24,34,14,9,69,36,60,49,18,24,21,51,74,15,72,51,59,53,17,72,14,2,47,8,72,50,55,47,28,45,65,64,74,26,1,61,74,2,60,3,50,59,44,41,62,26,73,46,39,48,29,48,71,67,7,12,39,16,70,10,50,1,14,27,22
22,23,67,67,34,8,38,74,62,35,47,10,13,5,47,63,57,49,54,75,34,61,35,31,43,65,46,5,61,1,10,36,12,39,68,70,66,50,10,58,66,33,45,9,62,73,26,30,22,32,47,64,74,10,47,69,33,27,49,38,22,71,36,5,7,42,46,40,72,2,22,62,47,71,48
44,71,39,72,49,26,75,12,63,55,9,4,51,68,2,59,75,6,9,65,23,44,53,3,53,21,44,36,48,58,7,53,9,62,62,54,36,47,37,31,1,32,43,8,57,15,68,11,61,33,66,44,49,75,26,20,13,7,66,8,36,54,60,65,75,5,12,51,9,13,69,58,19,25,23
41,34,31,56,44,37,21,33,45,55,40,70,60,72,60,39,45,51,44,70,3,68,6,74,73,57,35,58,39,64,25,18,42,35,67,38,21,70,26,74,22,18,59,55,45,46,59,13,42,27,5,52,66,74,75,57,3,34,50,39,48,10,40,72,11,6,53,30,63,13,3,58,35,32,44
67,52,63,70,11,28,34,46,75,5,1,44,68,43,51,10,57,14,46,69,69,73,36,53,8,74,29,29,44,18,35,38,9,36,68,37,75,49,16,39,17,43,59,33,38,34,19,7,23,61,23,43,10,49,9,53,57,48,38,54,21,14,28,50,64,42,26,57,63,16,68,21,62,42,49
13,13,19,63,52,60,69,36,62,47,37,25,16,61,43,3,34,51,24,68,15,2,30,34,71,44,74,5,66,31,12,21,75,52,61,62,74,27,69,37,6,17,49,69,24,65,38,45,43,37,30,70,74,13,21,7,72,67,23,68,27,46,60,32,15,61,29,65,37,62,14,15,44,13,60
74,10,27,66,38,20,50,4,59,6,23,24,23,24,9,17,25,22,36,43,14,4,57,66,52,52,61,3,30,56,9,7,52,25,9,60,17,15,49,14,14,24,2,50,15,2,68,15,1,39,47,3,6,45,72,45,47,70,40,35,60,37,66,58,30,27,66,68,59,73,18,21,1,60,35
55,53,40,61,59,15,63,66,4,45,67,36,7,30,30,34,62,7,13,43,74,48,47,45,25,8,17,16,66,49,29,31,52,38,54,40,51,37,74,62,12,51,8,51,44,48,35,45,31,40,40,45,25,32,26,61,39,16,69,44,4,27,5,22,71,71,66,17,60,24,32,46,69,46,6
37,35,46,11,56,64,46,8,65,36,36,40,50,22,34,19,50,3,2,42,28,66,3,59,31,57,41,43,63,56,67,56,4,21,56,65,21,32,17,57,73,47,59,40,10,41,45,57,56,61,1,35,55,45,34,62,67,21,48,61,52,57,29,3,71,67,27,24,72,20,70,56,48,3,5
45,59,30,59,4,41,64,29,65,40,74,49,73,28,3,71,67,3,13,47,45,45,10,6,56,18,26,55,57,74,27,38,17,63,71,47,54,25,62,19,37,2,44,1,10,5,42,47,7,71,49,24,1,43,43,47,17,47,45,73,40,10,2,34,32,51,23,68,72,58,42,38,12,63,74
1,12,68,23,51,65,75,13,68,62,62,58,14,26,41,36,51,36,50,34,32,49,50,33,42,15,33,59,39,71,4,74,33,16,64,3,44,16,7,66,39,10,66,56,11,1,17,72,6,69,33,30,1,67,42,17,17,46,11,23,36,43,39,13,58,68,61,23,3,34,8,36,65,66,6
62,36,39,4,61,38,17,11,71,6,16,2,17,6,42,60,61,42,36,74,31,27,54,40,8,26,65,71,47,41,60,46,53,32,60,7,26,44,47,21,59,70,41,63,62,21,66,14,15,47,17,29,49,75,12,16,62,65,46,37,60,18,2,52,75,68,75,68,38,53,72,68,7,57,2
18,75,41,16,16,41,73,33,8,47,16,26,8,22,12,45,73,14,31,25,38,71,8,7,48,22,56,75,59,51,71,25,66,32,41,4,10,40,40,14,21,74,68,15,53,4,9,43,14,5,63,7,25,39,67,71,29,50,22,62,21,58,63,58,74,20,24,68,16,45,73,69,2,18,53
1,9,60,63,13,8,18,54,61,23,57,33,30,58,54,63,52,51,75,18,31,10,25,34,16,23,30,36,51,64,11,57,63,63,7,41,20,36,65,36,35,42,46,39,53,70,25,47,72,18,7,28,55,6,64,33,23,73,15,23,8,71,65,18,8,58,9,10,12,54,32,18,19,68,63
11,8,44,5,39,43,50,59,52,35,34,42,50,5,40,32,1,39,41,51,8,74,58,62,61,11,50,9,2,25,58,35,68,58,39,50,29,37,28,25,71,2,26,48,45,60,38,11,41,66,26,27,61,11,18,2,31,64,69,19,42,68,69,26,35,52,19,48,40,62,4,23,24,75,54
51,49,54,7,62,65,62,64,11,13,18,24,72,54,7,63,10,59,16,17,20,70,10,8,40,58,61,14,1,53,19,67,48,17,44,5,69,43,45,63,30,6,46,16,57,39,24,8,6,6,73,27,7,30,2,23,20,35,34,51,15,75,8,49,71,32,75,47,54,74,74,60,60,43,71
2,28,53,51,8,55,6,52,33,43,14,57,44,13,9,12,45,23,55,15,43,21,70,70,59,10,21,16,24,22,47,2,56,35,73,56,54,41,18,32,47,4,27,5,71,9,3,65,74,6,33,24,68,58,45,61,40,48,74,63,53,38,22,31,54,51,51,50,75,55,7,31,58,69,4
24,54,18,41,26,52,52,46,71,51,63,12,61,49,14,46,44,22,2,44,24,25,68,23,11,21,10,2,11,59,2,66,58,63,65,23,61,34,18,24,62,31,24,51,63,31,24,51,12,12,72,59,25,11,1,73,56,8,53,75,24,22,51,17,22,38,1,3,62,58,59,22,12,71,25
10,48,49,14,58,4,38,43,31,29,17,30,53,9,48,72,47,21,72,53,53,12,73,2,34,39,17,51,62,68,73,33,47,40,72,59,2,25,24,5,41,40,73,11,48,36,71,66,19,15,70,10,26,11,57,67,49,73,41,39,8,47,53,36,71,31,13,9,54,23,63,34,75,74,3
74,74,1,43,68,32,68,12,62,7,59,68,44,43,9,75,27,25,40,9,57,43,19,71,44,15,24,24,49,52,72,69,60,1,43,14,28,19,30,57,64,71,68,64,12,2,45,53,40,15,2,32,71,4,71,52,18,69,29,33,41,70,59,38,71,50,20,36,72,21,68,14,52,30,25
11,66,60,22,12,55,25,29,11,13,69,51,40,25,70,66,9,30,70,64,21,14,29,27,1,50,13,62,46,22,45,68,63,75,14,56,52,58,74,3,27,72,65,39,51,55,23,7,2,9,9,57,47,31,28,3,35,58,70,3,69,66,59,41,63,52,56,15,13,35,51,72,40,29,44
45,61,41,12,72,31,74,61,21,45,66,10,40,58,24,1,16,75,48,28,59,56,48,35,53,49,27,9,45,43,73,54,45,61,51,41,38,45,12,44,52,72,29,38,4,46,40,58,29,55,17,28,22,58,48,6,46,15,34,5,1,35,67,43,56,46,49,69,38,70,45,7,59,45,64
68,8,67,67,75,46,12,71,37,60,9,73,63,24,56,60,36,34,7,61,73,75,25,14,40,65,20,68,39,12,15,67,9,51,37,1,57,68,25,2,37,4,35,59,33,25,3,9,48,17,53,9,56,2,38,20,28,23,70,38,36,30,29,59,16,52,3,15,14,11,33,30,20,22,63
15,29,39,49,21,39,72,34,63,35,8,55,60,6,47,26,52,46,35,75,33,6,28,71,69,55,29,45,43,17,39,50,36,40,62,14,65,6,11,52,59,63,72,13,58,20,22,70,6,40,65,70,52,9,71,36,58,21,3,66,4,23,37,14,65,4,4,26,29,67,11,25,39,14,38
52,11,73,56,59,71,46,10,4,53,34,15,9,38,59,39,71,63,21,34,1,40,41,13,23,66,53,26,65,42,58,30,63,5,35,68,52,70,69,7,56,50,26,25,62,39,54,59,7,40,64,39,10,10,50,45,3,69,18,73,41,18,11,56,20,68,12,27,57,43,12,30,33,38,11
57,56,28,4,21,55,34,68,67,73,41,57,14,60,8,75,64,18,75,16,30,15,48,66,65,37,26,58,66,62,2,35,8,61,58,5,56,27,21,42,49,71,15,12,74,41,3,23,70,24,19,40,35,19,72,20,38,38,33,64,8,10,73,61,19,50,45,51,43,75,70,27,36,3,40
31,63,54,41,23,60,24,49,20,34,25,62,41,6,46,74,33,65,67,44,36,39,42,31,46,64,75,59,27,63,70,7,9,56,55,51,19,61,50,1,15,46,65,57,26,20,42,14,40,58,68,1,74,65,45,75,3,7,35,14,24,12,9,59,64,71,70,55,55,28,6,38,46,69,7
30,75,68,9,58,33,60,57,18,44,25,69,29,12,45,71,21,51,36,42,51,39,68,22,12,16,56,10,50,17,10,54,3,61,8,73,27,68,73,27,73,36,29,15,62,12,35,57,15,58,2,23,1,69,74,36,38,32,75,30,43,58,53,47,22,66,40,58,11,45,72,10,61,10,43
11,29,13,24,47,40,60,30,55,62,54,75,56,7,15,40,61,64,67,49,70,54,57,31,4,45,23,66,20,46,5,3,23,36,41,46,68,5,1,38,53,51,43,27,13,74,2,53,46,64,44,17,9,51,61,56,28,30,40,67,38,6,73,33,61,65,11,51,7,74,47,14,26,1,55
26,55,36,10,10,36,52,64,48,41,5,28,24,16,23,60,11,8,26,21,45,36,54,4,26,2,12,75,51,55,49,57,56,45,68,24,66,25,33,4,43,68,22,38,62,14,33,25,29,25,8,71,47,68,14,11,30,22,4,40,48,11,73,54,49,38,8,14,40,11,8,34,51,18,9
55,63,2,28,36,75,74,43,53,59,59,67,12,26,26,48,63,2,32,5,39,56,11,4,18,9,44,70,27,71,56,66,11,62,56,51,36,53,43,65,48,59,24,7,51,23,59,62,44,45,52,54,56,50,52,15,26,57,51,24,40,1,16,26,56,10,52,20,3,44,44,35,16,63,62
45,35,10,33,12,49,18,18,29,35,62,31,4,5,31,10,8,13,27,24,6,73,71,60,16,8,75,20,74,33,16,32,35,62,41,40,62,72,67,59,62,59,25,23,23,23,12,64,45,15,31,28,40,34,10,46,26,46,41,44,69,55,30,75,36,27,45,51,68,44,28,69,66,21,34
68,28,67,48,3,58,8,44,7,31,11,21,45,21,27,7,46,66,58,66,3,19,42,9,75,10,45,50,70,65,75,1,4,29,36,75,38,25,6,15,56,74,34,27,18,28,60,65,15,51,6,43,2,24,75,40,73,54,10,19,53,9,51,38,66,45,24,9,41,72,48,23,24,44,66
59,26,69,9,33,5,1,48,50,40,51,23,44,40,57,14,64,14,13,16,3,56,20,29,15,4,24,52,40,9,73,50,74,17,29,3,73,2,65,11,27,59,30,46,39,59,51,51,10,58,72,39,71,33,68,31,49,12,24,2,46,25,3,62,33,1,68,74,22,63,41,28,64,17,53
67,8,75,21,19,72,19,63,50,33,13,14,16,33,12,14,10,5,2,23,25,14,63,52,8,9,6,44,17,19,21,5,64,7,22,58,22,41,65,43,16,53,1,66,70,46,72,54,48,47,9,54,48,55,21,68,31,19,45,6,53,61,9,58,41,49,41,43,50,9,54,75,4,6,3
57,47,31,56,22,71,50,64,24,20,50,37,17,74,68,9,72,55,1,67,43,46,6,72,66,59,37,25,64,21,63,70,33,56,31,17,16,39,36,7,10,65,28,58,74,14,69,29,58,71,2,52,54,22,42,63,4,21,20,50,16,54,64,22,6,67,30,11,51,26,40,21,75,21,45
52,4,69,13,24,22,6,69,2,12,73,18,13,74,2,58,14,2,23,72,26,14,44,12,20,11,9,38,10,46,4,15,49,14,4,66,65,50,45,26,10,3,42,18,21,72,64,55,34,24,17,18,40,8,16,4,48,26,42,34,72,33,75,44,9,15,54,7,70,36,59,75,56,30,30
10,22,54,37,52,50,40,75,66,24,62,74,42,37,44,28,48,65,69,11,32,17,41,60,74,57,17,6,32,53,21,74,15,55,71,19,2,61,30,7,7,68,21,18,34,11,61,39,35,32,37,61,4,1,55,26,37,39,58,69,53,71,60,19,20,66,74,2,68,61,9,50,39,20,1
37,10,59,69,73,12,21,71,3,6,4,16,21,53,36,14,57,37,32,63,44,21,22,73,65,56,10,73,58,51,1,32,1,32,12,63,61,42,19,47,9,60,60,3,55,37,13,48,53,60,36,45,37,34,9,5,73,44,35,17,55,3,43,22,9,47,6,61,67,44,31,62,37,55,12
70,72,73,16,45,17,23,70,63,1,12,34,27,20,73,74,41,69,72,17,66,71,2,75,39,57,62,38,13,60,67,71,26,61,22,11,4,35,28,60,67,49,32,46,53,28,60,33,46,54,23,35,29,2,48,15,25,15,66,36,15,17,29,38,52,47,5,73,13,58,33,52,30,17,9
33,16,12,51,75,25,69,6,13,67,17,31,19,37,69,54,28,55,75,46,10,47,67,22,48,66,52,23,54,70,6,55,27,54,47,12,70,15,22,37,13,53,42,47,71,25,4,66,11,54,21,57,59,48,17,64,14,65,17,53,24,8,23,1,58,71,40,44,68,19,45,16,40,17,28
