"sample.id","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","deltaofv","likelihood_ratio","relPDF","importance_ratio","probability_resample","resamples","sample_order","[1]   CL (L/d)","[2,3] V1  (L)","V2","Q","CLADA","V1ALB1","IIV CL","IIV V1","EPS(1), proportional","EPS(2)","se[1]   CL (L/d)","se[2,3] V1  (L)","seV2","seQ","seCLADA","seV1ALB1","seIIV CL","seIIV V1","seEPS(1), proportional","seEPS(2)","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10"
0,input,1,1,1,1,1,0,0,0,0,0,0,0,3.2,7.18743,FOCE_I,NA,239.16,54.75,10624.155290760960,0,NA,NA,NA,NA,NA,NA,1.39726,4.70664,0.228756,2.1274,5.78029,-0.127136,0.607047,0.375377,0.289024,1e-13,0.0456196,0.167603,0.0187831,0.125705,0.243757,0.000998826,0.160859,0.0754157,0.0117312,NA,NA,NA,NA,0.262537,0.430542,0.577737,0.810592,0.899776,1.17463,1.31734,1.63988,1.88697,NA
1,1,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.106149073015,5.95085831205506,0.0510255313903171,0.000785557614410205,64.9545373303102,0.000573490216529866,1,69,1.39893,4.90526,0.163079,2.01034,5.8508,-0.12349,0.824606,0.35922,0.282059,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,2,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.878965222151,3.72367446119097,0.155386886417745,0.00355453296677999,43.7151344128644,0.000385965367940002,1,14,1.4327,4.8662,0.187365,2.08825,6.05019,-0.128086,0.787204,0.368414,0.280191,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,3,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.430345653996,4.27505489303621,0.11794611085281,0.116154648212904,1.01542308179198,8.96527366648742e-06,0,0,1.43292,4.78806,0.226992,2.16374,5.62874,-0.127154,0.765867,0.302448,0.290733,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,4,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.737486579208,2.58219581824778,0.27496872663107,0.121648647003102,2.26035170472597,1.99568750984244e-05,1,442,1.45553,4.31771,0.215663,2.11618,5.57601,-0.126872,0.560413,0.393896,0.281568,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,5,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.285135360504,8.1298445995435,0.0171643228935973,0.00240095184044894,7.14896592444263,6.31189472588251e-05,1,209,1.43311,4.25803,0.25277,2.38433,6.30022,-0.124761,0.468415,0.306975,0.284331,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1,6,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.937941465079,2.78265070411908,0.248745410824702,0.153283063154734,1.62278470762032,1.4327731234878e-05,0,0,1.41649,4.74092,0.253923,2.26206,5.64513,-0.127262,0.727489,0.351623,0.298512,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1,7,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.575535094189,4.42024433322877,0.109687247577277,0.0652464766791719,1.68112139014997,1.48427917382795e-05,1,402,1.41968,4.80776,0.198296,2.11214,5.88968,-0.125858,0.607712,0.269631,0.287676,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1,8,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.885143854546,2.72985309358592,0.255399435206699,0.0289946186830033,8.80851160689397,7.77712448793966e-05,0,0,1.4101,4.95473,0.206359,2.19948,5.62852,-0.125625,0.609697,0.422127,0.277562,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1,9,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.149712938979,2.99442217801879,0.223753318867591,0.0182063841369927,12.2898274135037,0.000108508136216005,0,0,1.29882,5.13609,0.209537,2.02142,5.95563,-0.125867,0.538585,0.409367,0.292588,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1,10,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.969561934186,6.81427117322528,0.0331359797113725,0.00304255067431231,10.8908554888283,9.61564708054523e-05,0,0,1.28797,4.85201,0.264284,2.40023,5.61755,-0.130496,0.613523,0.392431,0.303805,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1,11,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.498481638724,1.34319087776385,0.51089282893708,0.176582200821871,2.89322947929757,2.55446173392831e-05,0,0,1.35091,4.75754,0.199201,2.06602,5.97953,-0.126465,0.718012,0.385059,0.290736,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,12,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.435821059242,2.28053029828152,0.319734233318766,0.00907463498577791,35.2338395781059,0.000311083153222577,1,363,1.43589,4.65084,0.223676,2.45304,6.19422,-0.127031,0.517469,0.3276,0.288379,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,1,13,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.842366319141,1.68707555818037,0.430185925401931,0.177049216646841,2.42975333949102,2.14525393613826e-05,0,0,1.40322,4.82417,0.241948,2.16005,5.35842,-0.128757,0.54497,0.383734,0.290293,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,1,14,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.107863100289,1.95257233932898,0.376707532048523,0.0469160560340431,8.02939470818214,7.08923425377148e-05,0,0,1.44811,4.71932,0.277813,2.50147,5.67615,-0.128496,0.517376,0.401654,0.286515,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,1,15,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.644895513695,7.48960475273452,0.0236403004681293,0.00607769989934949,3.88967880277529,3.4342369763818e-05,0,0,1.48057,4.88057,0.235275,2.29509,5.72524,-0.127343,0.778702,0.282182,0.300841,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,1,16,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.717776521991,3.56248576103098,0.168428680399296,0.0479869346663028,3.50988621320648,3.09891423623102e-05,1,55,1.37855,4.70513,0.244159,1.98066,5.54333,-0.129411,0.579051,0.481292,0.284416,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,1,17,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.732464952674,5.57717419171422,0.0615080575390129,0.0203197268232252,3.02701202994077,2.67257970857592e-05,1,434,1.47161,4.73655,0.217963,2.11834,5.7245,-0.1263,0.53387,0.376444,0.267707,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,1,18,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.755462110174,3.60017134921327,0.165284726911002,0.0186863285588095,8.84522213075828,7.80953658283736e-05,0,0,1.33674,4.66553,0.239059,1.99459,5.7439,-0.128143,0.602913,0.376291,0.271331,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,1,19,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.021992568460,2.86670180749934,0.238508363126246,0.145070788234054,1.6440826304841,1.4515772762026e-05,0,0,1.43441,4.56874,0.247909,2.163,5.97452,-0.127292,0.479014,0.37361,0.281656,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,1,20,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.608038690238,6.45274792927739,0.0397011960460331,0.0298357033993238,1.33066063550333,1.17485380906019e-05,0,0,1.39281,4.60674,0.235016,2.11766,6.09167,-0.128182,0.755824,0.322047,0.306946,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,1,21,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.276034104972,5.12074334401223,0.0772760137741172,0.00330731897671368,23.3651529586972,0.000206293311911313,1,83,1.35323,4.45568,0.157808,1.79181,5.51631,-0.127036,0.670427,0.35309,0.309005,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,1,22,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.690368681859,5.5350779208984,0.0628164083328962,1.32572470641193e-06,47382.6941815913,0.418346626160772,1,3,1.32216,4.50251,0.251845,2.80656,5.15497,-0.123649,0.670175,0.416231,0.281236,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,23,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.113551643877,6.95826088291687,0.0308342115307703,0.010778077379855,2.86082669886946,2.52585298952392e-05,0,0,1.36583,4.39439,0.223872,1.93694,6.02074,-0.126694,0.524657,0.326337,0.310296,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,1,24,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.221212013670,2.06592125270981,0.355951559447898,0.0639857744742674,5.56297962121328,4.91161128790323e-05,0,0,1.45682,4.56283,0.276808,2.40237,5.69847,-0.127006,0.5515,0.361284,0.279718,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,1,25,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10634.209938071608,10.0546473106479,0.00655633412047735,0.000104950718640182,62.4705976807594,0.000551559260725747,1,247,1.51059,4.92914,0.292746,2.6413,5.41464,-0.128732,0.817457,0.305301,0.277052,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,26,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.143135419568,2.98784465860808,0.224490401145517,0.0141093899875277,15.9107092045766,0.000140477269824512,1,139,1.50546,4.72292,0.269773,2.26825,5.99243,-0.127453,0.547932,0.456553,0.280913,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,1,27,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.942381294986,5.78709053402599,0.0553795289522572,0.000332141743338114,166.734624789037,0.00147211696062179,1,96,1.50199,4.776,0.186668,2.072,5.96516,-0.127837,0.480127,0.456635,0.30598,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,1,28,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.297880141945,1.14258938098465,0.564793732059909,0.208178044657025,2.71303216912433,2.39536369601322e-05,0,0,1.39298,4.4948,0.20228,1.92836,5.62883,-0.126173,0.562908,0.396572,0.283611,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,1,29,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.893369345593,3.7380785846326,0.154271800748989,0.00143757147902862,107.31417741623,0.000947487787191728,1,210,1.2577,5.09595,0.160997,1.94275,6.10711,-0.125511,0.706098,0.363801,0.294224,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1,30,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.118516405279,4.9632256443183,0.0836082715199947,0.0130100845604543,6.42642029969059,5.67395184487242e-05,0,0,1.30451,4.65831,0.245259,2.1698,6.12056,-0.126931,0.720028,0.499676,0.293939,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,1,31,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10633.249147658958,9.09385689799819,0.010599711989882,0.000460305433186677,23.0275621916965,0.000203312688693551,1,190,1.30553,4.2698,0.231816,2.03024,5.59403,-0.128068,0.714836,0.550468,0.276083,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,1,32,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.792782556884,1.63749179592378,0.440984347235665,0.0296937734568427,14.8510713155604,0.000131121619128012,1,359,1.46346,4.82576,0.192272,1.82902,5.55039,-0.128128,0.54005,0.442988,0.286644,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,1,33,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.028673283492,1.87338252253176,0.391922461416587,0.0343071007356647,11.4239458599647,0.000100863179912135,1,119,1.4246,4.5179,0.202785,2.07492,4.82971,-0.127327,0.638955,0.415877,0.283065,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,1,34,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.067383548816,7.91209278785573,0.0191386315203484,0.00192823458577277,9.92546843706686,8.7632970337203e-05,0,0,1.37997,4.73898,0.269437,2.16949,5.01289,-0.129253,0.826416,0.396295,0.274395,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,1,35,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.152621493276,3.99733073231619,0.135516026872082,0.00594901601959979,22.7795700037799,0.000201123140443476,0,0,1.39186,4.64175,0.234373,1.9984,4.82118,-0.128916,0.522537,0.405261,0.275715,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,1,36,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.184174832393,5.02888407143291,0.0809080434132081,0.0205771084768515,3.93194425272271,3.47155357201671e-05,0,0,1.43038,4.43327,0.222631,2.29488,5.87101,-0.127361,0.829216,0.355285,0.29472,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1,37,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.313100153582,3.15780939262186,0.206200827088076,0.116460758176526,1.77056057608286,1.56324594076229e-05,0,0,1.38885,4.45462,0.247316,2.25468,5.53629,-0.128338,0.603604,0.453861,0.29881,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,1,38,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.777138019625,7.62184725866427,0.0221277316935989,0.00312427073111726,7.0825269632398,6.25323509129459e-05,1,313,1.40018,4.30517,0.239744,2.42357,5.78421,-0.127145,0.519138,0.324651,0.268662,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,1,39,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.109747895784,3.95445713482331,0.138452417628571,0.0179097392874316,7.73056577801401,6.82539515197629e-05,1,230,1.3507,4.42269,0.229465,2.40881,5.62037,-0.126093,0.51964,0.377916,0.275337,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1,40,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.882577720195,2.72728695923433,0.255727340155783,0.142243393457629,1.79781523724656,1.5873093583073e-05,0,0,1.39812,4.91767,0.21867,2.02853,5.67449,-0.126985,0.641684,0.425524,0.304585,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1,41,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.468856767588,5.3135660066273,0.070173607280107,0.000279088761096116,251.438313046005,0.00221997443934328,1,95,1.30956,4.68733,0.253888,2.55104,6.26901,-0.128664,0.769973,0.46491,0.295154,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1,42,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.058917164855,2.90362640389503,0.234145350156167,0.0126304509905119,18.5381622819374,0.000163675320279328,1,309,1.45124,4.53139,0.273976,2.60267,6.01061,-0.127155,0.481449,0.395014,0.291741,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1,43,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.281427328344,8.12613656738358,0.0171961753425959,0.00272815755617339,6.30321929306599,5.56517642306232e-05,0,0,1.25965,4.77762,0.214795,2.1687,5.40539,-0.125928,0.536972,0.473241,0.308668,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1,44,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.330965667259,5.17567490629881,0.0751824499829574,0.00526635703653046,14.2759880238748,0.000126044150254755,1,216,1.33748,4.87782,0.266777,2.54638,5.63845,-0.127168,0.680613,0.374924,0.270409,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,1,45,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.420319877541,2.26502911658099,0.322221990883923,0.0512680310638429,6.28504711801136,5.54913202487979e-05,1,348,1.42372,4.55659,0.243479,2.14714,5.39761,-0.125677,0.584142,0.321558,0.290293,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1,46,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.020376580218,7.86508581925773,0.0195937839270009,0.000924530959558401,21.1932155699359,0.000187117055801045,1,52,1.39075,4.76655,0.254293,2.15262,6.47295,-0.130474,0.750761,0.415741,0.302811,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,1,47,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.528247724760,6.37295696379988,0.0413171140157571,0.0032457734182689,12.729512720513,0.000112390162511405,1,492,1.41879,4.29532,0.240351,2.05107,5.2958,-0.126326,0.693769,0.420159,0.305775,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,1,48,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.337843431680,6.18255267071982,0.045443915697576,0.0039648486859802,11.4617023994552,0.000101196536239465,0,0,1.43394,4.2715,0.200732,1.98055,6.26194,-0.12486,0.6051,0.325857,0.274422,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,1,49,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.845381224985,2.69009046402425,0.26052792339127,0.12019053827009,2.16762423349678,1.91381748237528e-05,0,0,1.34594,4.77493,0.263867,2.20284,5.71839,-0.128966,0.687485,0.371442,0.295578,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1,50,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.124729582049,0.969438821088261,0.615869979145029,0.10255190201542,6.00544667667329,5.30226995144309e-05,0,0,1.37659,4.92408,0.204332,2.07381,5.79845,-0.128164,0.581104,0.438553,0.28962,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1,51,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.208176931021,2.05288617006045,0.358279065013998,0.278040997274869,1.28858358488697,1.13770355311086e-05,0,0,1.43472,4.84764,0.21686,2.07626,5.6841,-0.126639,0.758654,0.377593,0.289527,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,1,52,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.213099808399,7.05780904743915,0.0293370362976456,0.0134968988302815,2.17361311413443,1.91910512600238e-05,0,0,1.34544,4.3716,0.244677,2.3265,5.67592,-0.12715,0.435536,0.431308,0.278644,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1,53,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.429235361498,8.27394460053802,0.0159711341735568,0.00687924146654794,2.32164174658216,2.04980111117023e-05,0,0,1.44641,4.22247,0.245657,2.35382,5.54099,-0.127226,0.432035,0.397848,0.277639,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1,54,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.577621878901,4.42233111794121,0.109572860427296,0.0021133891054039,51.8469883975081,0.000457762333850594,1,41,1.24314,4.59102,0.259139,2.11773,5.82804,-0.126788,0.770372,0.388399,0.286432,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1,55,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.930911502312,7.7756207413513,0.0204901628153277,0.0175522781010713,1.16737911155117,1.03069089084793e-05,0,0,1.42222,4.59541,0.233423,2.30352,5.88639,-0.126383,0.747428,0.27182,0.277144,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,1,56,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.724459204961,2.56916844400075,0.276765632774024,0.0761222320587011,3.63580553655598,3.21008968752517e-05,0,0,1.33391,4.64834,0.239663,2.29075,5.15021,-0.127417,0.540258,0.433969,0.294345,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,1,57,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.376936971667,1.22164621070624,0.542903818075817,0.0124047297725582,43.7658722140674,0.000386413337147298,1,171,1.35856,4.51153,0.192069,1.71295,5.66207,-0.128053,0.588271,0.34687,0.292139,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,1,58,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.501964965093,4.3466742041328,0.113797229598158,0.0187927189764709,6.05538931011717,5.34636481047065e-05,0,0,1.43822,4.65488,0.266296,2.35906,5.61072,-0.129179,0.573304,0.308419,0.297324,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
