"sample.id","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","deltaofv","likelihood_ratio","relPDF","importance_ratio","probability_resample","resamples","sample_order","[1]   CL (L/d)","[2,3] V1  (L)","V2","Q","CLADA","V1ALB1","IIV CL","IIV V1","EPS(1), proportional","EPS(2)","se[1]   CL (L/d)","se[2,3] V1  (L)","seV2","seQ","seCLADA","seV1ALB1","seIIV CL","seIIV V1","seEPS(1), proportional","seEPS(2)","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10"
10,1,10,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.865378879946,6.71008811898537,0.0349078320995,0.00807895227706561,4.32083652710708,6.95307905785431e-05,0,0,1.37665,5.04169,0.164224,2.03739,5.62733,-0.125662,0.688837,0.264929,0.284634,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1,11,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.260544213057,2.1052534520968,0.349019764684866,0.106651257192762,3.27253305654002,5.26615180158155e-05,0,0,1.29458,4.66306,0.254854,2.1586,6.23154,-0.127394,0.543948,0.400043,0.289233,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,12,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.049984706329,2.894693945369,0.235193435723853,0.0124239410421877,18.9306625752015,0.000304631736649078,1,132,1.43183,4.44502,0.238458,1.84777,5.40566,-0.128462,0.633383,0.334855,0.288819,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,1,13,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.473721890428,1.31843112946808,0.517256929966632,0.034803130367,14.8623679684023,0.000239164844175235,1,759,1.37112,4.73517,0.215009,1.72421,6.01524,-0.128156,0.653571,0.360882,0.297645,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,1,14,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.766720093527,2.61142933256633,0.270978806411789,0.176078547738655,1.53896547814553,2.4764993004766e-05,0,0,1.41008,4.33538,0.22824,2.05195,5.75873,-0.12769,0.612156,0.376108,0.299032,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,1,15,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.972903010394,5.8176122494333,0.054540805935247,0.00125420854752483,43.4862336434264,0.00069977935650694,1,101,1.32626,5.1116,0.184126,2.11152,5.44856,-0.12756,0.44361,0.354117,0.286807,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,1,16,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10637.285634094040,13.1303433330795,0.0014085821237303,1.55306717940614e-05,90.696792927458,0.00145949046570543,1,223,1.31388,4.91454,0.2017,2.2225,5.23456,-0.127699,0.714662,0.664067,0.277606,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,1,17,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.275434922880,7.1201441619196,0.0284367748902811,0.00117827818199715,24.1341775862144,0.000388366566752748,1,724,1.57139,4.81992,0.278617,2.34283,5.6482,-0.130094,0.623683,0.304949,0.291038,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,1,18,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.442832647524,4.28754188656421,0.117212008758084,0.0135943292307588,8.62212520886115,0.000138747017731005,1,4,1.42822,4.52949,0.193964,2.27526,6.14653,-0.126136,0.812923,0.352578,0.286843,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,1,19,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.652223265406,8.49693250444579,0.0142861284320953,0.000537228803511515,26.5922607624836,0.000427921978183285,0,0,1.46123,4.52968,0.222421,2.02977,6.4936,-0.125184,0.88096,0.412231,0.277387,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,1,20,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.845219740742,5.68992897978205,0.0581363311306217,0.00493134852884081,11.7891345117088,0.000189710450208751,1,825,1.36832,5.09427,0.173185,1.76019,6.43149,-0.12574,0.765,0.308372,0.296869,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,1,21,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.755487766944,4.60019700598423,0.100248968413093,0.0136840231934524,7.32598644388884,0.000117889585966893,0,0,1.43489,4.50224,0.272295,2.29287,6.44856,-0.127188,0.470886,0.427938,0.291765,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,1,22,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.636103602888,5.48081284192813,0.0645441094826122,0.00207637762244237,31.0849571797501,0.000500218333706614,1,835,1.25693,4.31437,0.270946,2.70177,5.72371,-0.128577,0.507058,0.37027,0.287903,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1,23,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.279590692948,6.12429993198748,0.046786996557879,0.0017757388618496,26.347903716623,0.000423989790868274,1,30,1.43288,4.58948,0.239861,2.09533,4.83183,-0.126053,0.448163,0.459827,0.295446,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,1,24,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.087183172747,2.93189241178698,0.23085944753003,0.105596372600456,2.18624410900486,3.51809841319237e-05,0,0,1.42658,4.93759,0.243958,2.16429,5.16975,-0.128334,0.697612,0.369655,0.297321,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,1,25,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10634.130093059224,9.97480229826397,0.00682337440204309,0.00187629576238853,3.63661984364177,5.8520393256193e-05,0,0,1.43409,5.0302,0.289075,2.45431,5.19538,-0.131371,0.648622,0.348673,0.283626,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,26,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.163974596931,6.00868383597117,0.0495713656209596,0.00207313489151412,23.9113073750618,0.000384780145030789,1,542,1.3399,5.06855,0.283314,2.0787,6.20317,-0.128213,0.489818,0.324395,0.283008,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,1,27,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.933500698817,5.77820993785645,0.0556259773157782,0.0113279564306707,4.91050417224148,7.90197072009529e-05,0,0,1.30392,4.48386,0.251626,2.21983,5.93968,-0.128523,0.505408,0.43003,0.272514,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,1,28,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.450295160614,6.29500439965341,0.0429592967056561,0.0226623589183308,1.89562334885217,3.05043223130414e-05,0,0,1.34337,4.76699,0.235379,2.09004,5.65715,-0.127396,0.77097,0.316459,0.273294,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,1,29,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.676714200996,6.52142344003551,0.0383610859466602,0.0026590272957013,14.4267364267664,0.000232154672579788,0,0,1.34862,5.17711,0.210629,1.7779,5.73342,-0.127906,0.630435,0.312947,0.271915,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1,30,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.670039193963,4.51474843300275,0.104624846585454,0.0318588758366932,3.2840093643528,5.28461944668081e-05,0,0,1.31473,4.45548,0.216211,1.88857,5.97341,-0.128475,0.554377,0.493558,0.296773,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,1,31,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.543784882206,3.38849412124546,0.18373752017278,0.0342296024621246,5.36779591221043,8.63784341524599e-05,1,587,1.32515,5.24323,0.212921,2.08597,5.69881,-0.128332,0.693261,0.378208,0.285728,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,1,32,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.272985622803,4.11769486184312,0.127600954087893,0.0272435949540256,4.68370471309764,7.53700561210924e-05,0,0,1.32543,4.74882,0.252677,2.42618,5.78294,-0.129487,0.641689,0.496547,0.291574,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,1,33,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.907739329828,5.7524485688682,0.0563471123653982,0.00232336788395547,24.2523419362537,0.00039026806444304,1,504,1.35668,4.5202,0.194962,1.66706,5.46326,-0.128835,0.589617,0.553951,0.290438,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,1,34,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.090890957852,0.935600196891755,0.626378725223787,0.158626085948818,3.9487750169029,6.35435862985274e-05,0,0,1.42038,4.49138,0.238221,1.96945,5.80175,-0.126536,0.562537,0.367785,0.285311,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,1,35,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.925741555131,6.77045079417076,0.0338700072843227,0.00251299927186884,13.4779216466444,0.000216886369472136,1,924,1.41349,4.75161,0.256957,2.53673,5.19722,-0.12784,0.734821,0.521299,0.30059,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,1,36,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.501443129708,8.34615236874743,0.0154047991595428,0.00119758054450691,12.8632677194047,0.000206995374238906,1,372,1.2665,5.19171,0.271669,2.33642,6.1011,-0.129026,0.791122,0.474172,0.296481,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1,37,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.331773943160,4.17648318220017,0.123904819710439,0.0211472517139493,5.85914526324513,9.4285215307768e-05,0,0,1.41114,4.34732,0.249234,2.38777,4.83413,-0.127453,0.573254,0.463065,0.278955,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,1,38,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.958986605059,6.80369584409891,0.0333116557056073,0.00183805405035706,18.1233276024371,0.000291640122972917,1,495,1.45856,4.50126,0.283198,2.7932,5.41413,-0.12704,0.791105,0.478259,0.279651,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,1,39,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.111404539701,1.95611377874047,0.376041078823287,0.0387740728161965,9.69826101595931,0.000156064167539381,0,0,1.4295,4.87417,0.235383,1.83437,5.96736,-0.128668,0.654488,0.356937,0.280817,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1,40,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.224541193764,6.06925043280353,0.0480926838475031,0.00909246196080428,5.28929172921709,8.51151468531128e-05,0,0,1.51465,4.59326,0.19849,2.08943,5.76205,-0.125878,0.727887,0.31288,0.307553,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1,41,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.402586255323,8.24729549436233,0.016185366504132,0.000681736239368835,23.7413908333768,0.000382045852399811,1,42,1.17737,5.15362,0.231641,2.21745,5.865,-0.129362,0.638069,0.323966,0.283739,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1,42,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.996711766233,3.84142100527242,0.14650283449313,0.00283707812356417,51.6386324635577,0.000830967549237487,1,197,1.47351,4.91477,0.242941,2.51138,6.02847,-0.128965,0.542086,0.340945,0.302448,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1,43,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.253849953180,3.09855919221991,0.212400933182384,0.0245956758228246,8.63570225564925,0.000138965499219711,0,0,1.48307,4.73994,0.213384,1.7885,5.47334,-0.127248,0.764688,0.339537,0.286061,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1,44,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.679817215809,1.52452645484846,0.466609188363941,0.185079386691552,2.52112996863113,4.05699587962763e-05,0,0,1.34169,4.93782,0.209438,2.10118,5.62183,-0.125642,0.540621,0.395022,0.289721,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,1,45,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.002663446099,1.84737268513891,0.397052667816287,0.14775833206952,2.68717616296234,4.32419698968992e-05,0,0,1.28898,4.64421,0.257411,2.2491,6.00113,-0.126912,0.54773,0.388557,0.287326,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1,46,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.511840255613,3.35654949465243,0.186695795770247,0.0794177449170473,2.35080706415491,3.78291269856837e-05,0,0,1.42087,5.00551,0.234155,2.14644,5.44603,-0.129383,0.690659,0.431326,0.287117,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,1,47,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.181726424735,6.02643566377446,0.0491333213451836,0.00638396222367747,7.69636780790355,0.000123849753377518,1,371,1.38953,4.2238,0.255407,2.13257,6.1007,-0.13008,0.629718,0.468155,0.28627,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,1,48,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.292447002326,6.13715624136603,0.0464872070854137,0.00202346892297376,22.9740158386492,0.000369697273665374,1,876,1.37323,4.18762,0.235616,2.06794,4.69667,-0.128664,0.717886,0.363298,0.29233,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,1,49,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.112188399746,1.95689763878545,0.375893725912708,0.0445978395349097,8.4285187316859,0.000135631507265689,1,836,1.48349,5.13176,0.23203,2.01523,5.96526,-0.128016,0.645928,0.418821,0.28989,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1,50,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.399817444453,3.24452668349295,0.197451293203603,0.00559721938778469,35.2766757069624,0.000567671360742315,1,716,1.42364,5.03615,0.159169,1.64207,5.35222,-0.126934,0.66739,0.421557,0.27727,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1,51,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.891861829456,5.73657106849532,0.0567962183255138,0.0169036232662477,3.36000261192059,5.40690758576848e-05,0,0,1.3875,4.52129,0.251783,2.39016,5.52792,-0.128552,0.501473,0.2913,0.287028,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,1,52,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.086155529863,1.93086476890312,0.380818504135939,0.101095922586031,3.76690270383424,6.06169017010708e-05,1,308,1.31688,4.71216,0.188562,1.93641,6.01042,-0.126425,0.739108,0.382754,0.287906,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1,53,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.921776477577,3.76648571661644,0.152096079126796,0.0140459732372454,10.8284471682949,0.000174251094117098,1,199,1.29732,4.63546,0.164314,2.01886,5.23757,-0.124423,0.577649,0.425975,0.293306,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,1,54,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.388780024201,7.2334892632407,0.0268700060386137,0.000276612076766851,97.1396706632649,0.00156316908899079,1,611,1.41601,5.30457,0.22591,1.86242,6.37261,-0.125545,0.767162,0.346613,0.302281,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,1,55,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.153382390579,5.99809162961901,0.0498345971231898,0.00014349585022385,347.289465482446,0.00558857317167733,1,74,1.57364,4.18214,0.130969,1.75349,5.56534,-0.12543,0.652551,0.386821,0.289563,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,1,56,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.721532705871,7.56624194491087,0.0227515734701125,0.000789507260770363,28.817434114428,0.000463729410694181,1,830,1.2525,4.81561,0.264018,2.02113,6.57781,-0.127952,0.578805,0.411986,0.308734,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,1,57,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.135346474364,4.980055713404,0.0829076570091096,0.00180123014107126,46.0283531341538,0.000740687078154474,1,255,1.41897,4.53925,0.145109,1.77872,6.43329,-0.124541,0.514771,0.458243,0.289292,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
