"sample.id","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","deltaofv","likelihood_ratio","relPDF","importance_ratio","probability_resample","resamples","sample_order","[1]   CL (L/d)","[2,3] V1  (L)","V2","Q","CLADA","V1ALB1","IIV CL","IIV V1","EPS(1), proportional","EPS(2)","se[1]   CL (L/d)","se[2,3] V1  (L)","seV2","seQ","seCLADA","seV1ALB1","seIIV CL","seIIV V1","seEPS(1), proportional","seEPS(2)","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10"
284,3,84,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.134324105627,7.97903334466719,0.0185086577046409,0.000825056346185378,22.4332044595682,0.000401088871104743,1,908,1.47104,4.64146,0.248185,2.65919,6.07485,-0.125256,0.694504,0.492045,0.270615,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,3,85,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10638.117524015341,13.9622332543804,0.000929264981114501,0.000246497760361996,3.76987190370339,6.74024822798315e-05,1,240,1.5538,4.97796,0.229441,2.13453,6.37215,-0.126534,0.694539,0.271952,0.265002,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,3,86,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.344288199352,7.18899743839211,0.0274744521401259,0.00138939240851042,19.7744366327591,0.000353552096405147,1,329,1.5668,4.13003,0.204959,2.06001,5.75487,-0.128366,0.679467,0.473372,0.297282,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,3,87,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.120558594299,3.96526783333866,0.137706052953851,0.000959963000829093,143.44933381278,0.00256476650330511,1,224,1.5521,5.10074,0.20388,1.96831,4.72297,-0.128755,0.656411,0.431871,0.296036,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,3,88,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.612233009244,1.45694224828367,0.482646332619955,0.065715821169914,7.34444649747329,0.000131313195128675,0,0,1.53414,4.8534,0.223121,2.24326,6.09722,-0.126365,0.603279,0.381618,0.285417,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,3,89,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.273216139702,7.11792537874135,0.0284683399149152,0.000906561825459181,31.4025355088119,0.000561453783375289,1,731,1.46295,5.07274,0.235805,2.31618,6.77727,-0.126259,0.823657,0.401671,0.296488,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,3,90,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.953523834394,4.79823307343395,0.0907981346836987,0.025732045799633,3.52860147190448,6.30887479091761e-05,1,386,1.37288,4.99644,0.283828,2.6018,5.53967,-0.13018,0.583848,0.370818,0.282601,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,3,91,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.794456022557,7.63916526159664,0.0219369547931603,0.000158156472626684,138.704122751528,0.00247992568838089,1,225,1.55605,4.46451,0.19136,2.38677,6.50679,-0.126797,0.711894,0.30282,0.301851,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,3,92,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.076811457784,0.921520696823791,0.630803832425283,0.284871863831719,2.21434235006766,3.95907804891979e-05,0,0,1.38975,4.82226,0.199592,2.11182,5.72225,-0.126615,0.577518,0.420138,0.282464,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,3,93,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10635.661075189186,11.5057844282255,0.00317358881197338,0.000113818270936207,27.8829469633404,0.000498526179831149,1,529,1.23715,4.69406,0.198288,1.85694,4.77635,-0.124934,0.988418,0.422778,0.28953,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,3,94,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.774036708792,6.61874594783148,0.0365390775270625,0.0124295930551055,2.93968413648539,5.25593476327697e-05,0,0,1.4521,4.39902,0.302788,2.52423,6.0401,-0.130475,0.50426,0.43248,0.284794,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,3,95,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10634.036224745778,9.8809339848176,0.0071512580092095,0.000331354971785742,21.5818642185142,0.000385867546089594,1,187,1.49487,4.40229,0.252196,1.97601,4.57581,-0.128928,0.590343,0.587493,0.300966,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,3,96,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.002214919366,6.84692415840618,0.0325993777177874,0.0115721535697062,2.81705367297637,5.03668069165946e-05,0,0,1.45952,5.35454,0.227383,2.11082,5.69504,-0.126902,0.537306,0.293952,0.286425,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,3,97,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.752697169582,2.59740640862219,0.272885440342901,0.0187820585795132,14.529048516575,0.000259768490865494,1,528,1.3691,5.06168,0.190563,1.67221,5.58336,-0.1286,0.575547,0.395769,0.277583,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,3,98,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.165994641893,4.01070388093285,0.134612911626904,0.105376690618871,1.27744485840589,2.28397560000858e-05,0,0,1.43203,4.61269,0.218388,2.14862,5.87504,-0.12678,0.554985,0.31585,0.306425,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,3,99,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.598833426715,3.44354266575465,0.178749242911465,0.0130832265089243,13.6624740685745,0.000244274789655613,1,785,1.43717,5.20132,0.172977,1.66211,6.12745,-0.125663,0.725805,0.350059,0.284157,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,3,100,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.747968328755,5.59267756779445,0.0610331094679055,0.0349476361440533,1.74641595833059,3.122460754408e-05,0,0,1.49755,4.48485,0.25726,2.41344,5.58251,-0.127537,0.569509,0.282699,0.283187,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,4,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.032527011766,1.87723625080616,0.391168007179953,0.0430642192010333,9.08336466879601,0.000162403747864304,0,0,1.37383,4.79438,0.176455,1.75329,6.33298,-0.124369,0.584157,0.368445,0.295452,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,4,2,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.259742076531,1.10445131557026,0.575667145459447,0.333789256333803,1.72464252379578,3.08353148644106e-05,0,0,1.45581,4.72646,0.251047,2.10202,5.709,-0.128327,0.544576,0.373669,0.292327,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,4,3,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.196752856864,4.04146209590363,0.132558523013045,0.000660057418863654,200.828775231792,0.00359066788198916,1,195,1.53012,4.56318,0.14366,1.50577,5.85999,-0.12607,0.6353,0.463754,0.278708,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,4,4,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10624.796949316151,0.641658555190588,0.725547107564225,0.0548739472724012,13.2220688255306,0.000236400674208599,1,361,1.41057,4.74252,0.191442,1.66864,5.99474,-0.127215,0.561998,0.358791,0.280688,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,4,5,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.212444014722,6.0571532537615,0.0483844582733707,0.00487156173853631,9.93202198190924,0.000177577104140036,1,534,1.31506,4.47877,0.176084,1.76119,5.81105,-0.127462,0.699842,0.550346,0.288487,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,4,6,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.375849140648,4.22055837968765,0.121204122749094,0.00163390627382912,74.1805847070088,0.00132629322001894,1,272,1.57128,4.88019,0.217282,2.22673,4.90815,-0.126108,0.75584,0.385956,0.29439,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,4,7,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.105810011522,2.95051925056214,0.228719338013691,0.018187513105056,12.5756246438172,0.000224842737064891,1,811,1.31321,4.8898,0.268709,1.99203,5.13582,-0.127843,0.598388,0.428646,0.292288,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,4,8,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.414467885365,3.25917712440423,0.196010203545286,0.112251715656066,1.74616666123707,3.12201502990177e-05,0,0,1.4141,4.8438,0.219274,2.04242,5.72211,-0.127122,0.470295,0.404885,0.279984,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,4,9,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.767093570206,6.611802809246,0.0366661459023086,0.00165075008749204,22.2118091527803,0.00039713048906318,0,0,1.44646,4.84079,0.188839,2.14999,5.03232,-0.12589,0.585621,0.566644,0.291977,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,4,10,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.365069752748,5.20977899178797,0.0739113042489017,0.0223384551189422,3.30870258732563,5.91571207744132e-05,1,979,1.47431,4.8989,0.238199,1.98488,6.23168,-0.12636,0.739841,0.298713,0.297341,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,4,11,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.095969979080,1.94067921811984,0.378954319927363,0.139183054781069,2.72270443067547,4.86799132250465e-05,0,0,1.34222,4.79788,0.25148,2.24539,6.4958,-0.127458,0.645142,0.399191,0.292204,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,4,12,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10633.499595442932,9.34430468197206,0.00935211890045976,0.0016773251991372,5.57561461860252,9.96878077370063e-05,1,849,1.46135,4.35448,0.260378,2.0591,6.02982,-0.130279,0.435891,0.374062,0.284215,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,4,13,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.417680660968,3.2623899000082,0.195695587910261,0.0560587982779083,3.49089873350675,6.24146512232231e-05,0,0,1.27277,4.72014,0.18754,1.92785,5.57774,-0.125226,0.616954,0.432983,0.280768,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,4,14,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10631.141183661963,6.98589290100244,0.0304111351289191,0.0112294164954188,2.70816699525978,4.84199947827149e-05,0,0,1.29273,4.65788,0.198527,2.06961,5.41213,-0.124526,0.442067,0.416958,0.287205,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,4,15,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.574755580374,2.41946481941341,0.298277084804446,0.18313539383333,1.62872440199028,2.91203707839609e-05,0,0,1.30417,4.73557,0.223925,2.02839,5.33139,-0.128984,0.566708,0.403797,0.290062,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,4,16,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.129178534084,5.97388777312335,0.0504413559121938,0.0107012005747062,4.71361652929105,8.42759283882706e-05,1,780,1.27495,5.20756,0.175156,1.82645,5.40351,-0.127892,0.483906,0.336542,0.294505,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,4,17,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.577808123040,5.42251736207982,0.0664531107822403,0.0135100144400078,4.91880383084193,8.7944523452003e-05,1,661,1.44272,4.43828,0.296808,2.40251,6.00183,-0.127393,0.566599,0.349387,0.269877,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,4,18,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.861997002779,3.70670624181912,0.156710814038078,0.00757743689136255,20.6812430489143,0.000369765115032144,1,43,1.44127,5.25437,0.25443,2.54006,5.77367,-0.12853,0.542066,0.403225,0.282643,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,4,19,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.284781874192,5.12949111323178,0.0769387555088039,0.0118118644751075,6.51368424273288,0.000116459789075572,0,0,1.37058,4.33234,0.28907,2.61435,6.18062,-0.129362,0.536231,0.457573,0.27995,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,4,20,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.686523388311,6.53123262735062,0.0381734010431534,0.00414192226826555,9.2163489729465,0.000164781407485893,1,155,1.35384,4.5557,0.183752,1.76252,6.41962,-0.127747,0.63766,0.291143,0.304796,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,4,21,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.660391924899,2.50510116393889,0.285774974023297,0.0403245378474676,7.08687536864711,0.000126708016520498,0,0,1.35781,4.8681,0.19161,1.89461,4.77683,-0.127309,0.528105,0.38126,0.2786,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,4,22,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.343909052981,3.18861829202069,0.203048757102161,0.101953633477101,1.99157940896502,3.56079461717975e-05,0,0,1.35588,4.82386,0.222275,2.22765,6.35032,-0.125799,0.567618,0.32956,0.27787,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,4,23,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.563916271711,2.40862551075043,0.29989803201826,0.0537757358193314,5.5768280517038,9.9709503010797e-05,1,407,1.36053,4.67488,0.306746,2.52773,5.64222,-0.12847,0.618328,0.423086,0.283085,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,4,24,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.696991410847,6.54170064988648,0.0379741229986564,0.0355583533395749,1.06793817576453,1.90939336419395e-05,0,0,1.41266,4.70446,0.274692,2.41636,5.34462,-0.130827,0.711016,0.382422,0.291472,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,4,25,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.900477192747,2.74518643178635,0.253448859013908,0.0160535567279281,15.7877075659493,0.000282272370689226,1,119,1.54841,4.83499,0.209647,1.9308,6.15829,-0.126438,0.635308,0.458852,0.286779,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,4,26,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.475874207499,3.32058344653888,0.190083520226459,0.111377495385046,1.70666003548846,3.05138014601247e-05,0,0,1.31726,4.78791,0.191123,1.93913,5.66987,-0.126561,0.577191,0.288877,0.293698,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,4,27,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10637.964490997556,13.8092002365956,0.00100316014344288,6.5339799561254e-05,15.3529724636276,0.000274499633105787,1,313,1.24714,4.74079,0.200547,2.3391,5.55127,-0.122273,0.514273,0.234247,0.289914,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,4,28,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.314635630897,5.15934486993683,0.0757988290025422,0.0217925159128004,3.47820459582731,6.21876895619644e-05,1,80,1.39251,4.72656,0.219436,2.01774,4.52975,-0.128504,0.703757,0.491906,0.281168,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,4,29,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10635.551683681522,11.396392920562,0.00335200548414902,0.000453678848712453,7.38849848006372,0.000132100811538937,0,0,1.18003,4.83634,0.240564,2.36123,5.56014,-0.130427,0.814989,0.454208,0.300341,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,4,30,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.284260616925,5.1289698559649,0.0769588105648582,0.0077233972363576,9.96437295787112,0.000178155515327394,0,0,1.43944,4.57624,0.186135,1.82039,5.05625,-0.125119,0.59572,0.368618,0.311017,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,4,31,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.065968672925,1.91067791196474,0.384681732277753,0.182620762657144,2.10645124180082,3.76617683904147e-05,0,0,1.37063,4.50601,0.178802,2.0168,5.86991,-0.125433,0.654374,0.334861,0.293388,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,4,32,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10635.580771268240,11.4254805072796,0.00330360740796094,0.00497585104111788,0.663928116147695,1.18705367786544e-05,0,0,1.4746,4.6457,0.257556,2.25163,5.60472,-0.131936,0.653501,0.472105,0.288412,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,4,33,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10625.038218165331,0.882927404371003,0.643094433129151,0.342149388707002,1.8795720651714,3.36053388689222e-05,0,0,1.40474,4.82592,0.194534,2.03428,6.11764,-0.126017,0.593579,0.349881,0.296515,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,4,34,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10628.324196226135,4.16890546517425,0.124375168020323,0.00723698611867417,17.1860448508237,0.000307273592606709,1,317,1.47426,4.51667,0.251324,2.30229,4.72339,-0.126051,0.479592,0.412897,0.294757,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,4,35,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.651143326950,3.49585256598948,0.174134675330695,0.0787280441887726,2.21185064515458,3.95462306741007e-05,0,0,1.40863,4.51654,0.258126,2.25602,6.37676,-0.129506,0.563399,0.37962,0.296257,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,4,36,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.044919344778,2.88962858381819,0.235789860575076,0.0881709665191114,2.67423472696046,4.78133112743144e-05,0,0,1.50211,4.8725,0.231526,2.05128,6.31293,-0.126867,0.71313,0.338479,0.284757,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,4,37,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.812686166086,5.6573954051255,0.0590897560215457,0.0058295124986906,10.1363117473062,0.000181229651930478,1,767,1.43408,5.07954,0.259184,2.34825,5.9799,-0.127735,0.484812,0.505653,0.294627,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,4,38,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.207648417090,3.05235765612997,0.217364670203455,0.021765089638823,9.98684929905989,0.000178557375450864,1,577,1.31652,4.69937,0.187686,1.94255,4.40754,-0.127733,0.518679,0.393903,0.293674,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,4,39,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10629.877923514070,5.72263275310979,0.0571934226093671,0.0147283970944792,3.88320753728222,6.9428838407865e-05,0,0,1.38193,5.011,0.215815,2.09362,5.7577,-0.125789,0.613131,0.48282,0.272475,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,4,40,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10630.796478136986,6.64118737602621,0.0361313746212458,0.00543767241634571,6.64463981181256,0.000118801176435622,0,0,1.37355,4.21872,0.164905,1.80329,5.24238,-0.125321,0.652549,0.494803,0.284431,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,4,41,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10627.263678697802,3.10838793684161,0.211359676574495,0.0379581630078642,5.56822722244765,9.95557266342152e-05,0,0,1.39056,4.40658,0.255624,2.19957,6.26166,-0.125189,0.534316,0.415075,0.288379,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,4,42,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10632.134642010684,7.97935124972355,0.0185057159405121,0.00450070386909231,4.11173818113126,7.35147949246637e-05,0,0,1.41179,4.35857,0.172553,1.8003,5.58207,-0.125593,0.854301,0.426988,0.276555,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,4,43,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10626.746475834936,2.59118507397579,0.273735617789209,0.0677429736232302,4.04079719487455,7.22464232952763e-05,0,0,1.27508,4.73252,0.213178,2.0463,6.23506,-0.124989,0.669774,0.374026,0.288655,1e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
